era,un.name,rname,rank,gdpmean,score,Tech.Eff,Alloc.Eff,gdpIndex
2000,VEN,South America,44,6412.038466,0.513516643,0.838453085,0.811565482,8.765932513
2000,VNM,Asia,43,695.9645358,0.514346424,0.845214512,0.987430293,6.545298705
2000,VUT,Oceania,5,1922.313669,0.818550262,0.955711727,0.751691987,7.561284776
2000,WSM,Oceania,6,2393.245562,0.810912605,0.646872241,0.91561187,7.780405699
2000,YEM,Asia,25,794.7066927,0.600418482,0.749969774,0.878658115,6.677973107
2000,ZAF,Africa,130,4476.506963,0.238938298,0.470479679,0.216934861,8.406598326
2010,AGO,Africa,36,4795.072544,0.528329802,0.656950777,0.402773231,8.475344116
2010,ALB,Europe,123,4354.180632,0.261815531,0.844704887,0.629319552,8.378891727
2010,ARE,Asia,67,41063.43039,0.448962558,0.922515049,0.862687666,10.62287323
2010,ARG,South America,139,12238.95377,0.167003997,0.935116866,0.822051845,9.412379076
2010,ATG,North America,52,12343.78247,0.493384448,0.824241776,0.820068418,9.420907771
2010,AUS,Oceania,133,62537.17826,0.220030046,0.809432283,0.693499536,11.04351651
2010,BEL,Europe,135,46197.21972,0.214749952,0.916597697,0.828681765,10.7406749
2010,BEN,Africa,12,856.1207847,0.688742195,0.732532895,0.704902213,6.75241147
2010,BGD,Asia,18,897.2517676,0.627542039,0.926374734,0.98913441,6.7993365
2010,BGR,Europe,127,7509.339782,0.252121525,0.427193856,0.129847356,8.923902829
2010,BHR,Asia,56,23320.83618,0.483456871,0.734282076,0.936727574,10.0571025
2010,BHS,North America,62,28222.04629,0.464906157,0.954226806,0.87711524,10.24785873
2010,BLZ,North America,21,4598.075702,0.607443847,0.636936469,0.789731926,8.433393169
2010,BRA,South America,80,12185.32353,0.412039257,0.924138162,0.656101119,9.407987518
2010,BRB,North America,86,16387.70027,0.39549722,0.603432724,0.629371588,9.704286349
2010,BRN,Asia,101,43212.86724,0.344607474,0.517536477,0.86407152,10.67389358
2010,CAN,North America,54,51015.58111,0.490642638,0.882905882,0.85605223,10.83988638
2010,CHL,South America,146,14746.69721,0.118632105,0.746939807,0.372046356,9.598774419
2010,CHN,Asia,8,6258.693001,0.765473303,0.964108213,0.821652515,8.741726656
2010,CHN,Asia,69,6258.693001,0.444714953,0.964108213,0.821652515,8.741726656
2010,CHN,Asia,109,6258.693001,0.306846496,0.964108213,0.821652515,8.741726656
2010,CIV,Africa,22,1335.514375,0.604657435,0.825109254,0.546672216,7.197071796
2010,CMR,Africa,17,1436.841742,0.629894742,0.761581714,0.669231445,7.270202749
2010,COD,Africa,75,418.3468987,0.426384127,0.767607493,0.031206325,6.03631099
2010,COG,Africa,70,2952.227083,0.444645336,0.882651569,0.908863873,7.990315108
2010,COL,South America,112,7476.525962,0.295724865,0.838662632,0.496984485,8.919523519
2010,COM,Africa,14,1436.294841,0.674417081,0.801314031,0.692131496,7.269822049
2010,CPV,Africa,61,3496.520541,0.466089281,0.669821035,0.668917816,8.159523622
2010,CRI,North America,103,9714.408962,0.328211161,0.745917477,0.883795482,9.181365522
2010,CUB,North America,78,6397.730703,0.413576655,0.639901667,0.662700551,8.763698629
2010,CYP,Europe,90,29477.3044,0.377404848,0.584720094,0.274881813,10.2913759
2010,DEU,Europe,128,45466.97448,0.242783003,0.845213233,0.460582517,10.72474151
2010,DJI,Africa,65,1473.127543,0.451695056,0.831794267,0.983989924,7.295143
2010,DNK,Europe,134,60408.54983,0.216633221,0.965265828,0.981579658,11.00888593
2010,DOM,North America,58,5927.243785,0.478365168,0.9324737,0.889328306,8.687314592
2010,DZA,Africa,91,5279.698337,0.372478186,0.771399542,0.717799802,8.571624242
2010,ECU,South America,85,5610.69595,0.396644315,0.8593067,0.525806408,8.632430046
2010,EGY,Africa,102,3014.508998,0.344532488,0.838536525,0.883074302,8.011192243
2010,ERI,Africa,53,532.4623103,0.491403911,0.580488853,0.601885052,6.277512116
2010,ESP,Europe,136,29994.14278,0.206117683,0.883926698,0.999784445,10.3087574
2010,EST,Europe,104,17766.95526,0.32544234,0.977183248,0.965472025,9.785095565
2010,FIN,Europe,126,48792.27899,0.255118645,0.769070288,0.955784316,10.79532736
2010,FJI,Oceania,27,4475.258642,0.589598212,0.796204487,0.908969101,8.406319426
2010,FRA,Europe,100,42181.07789,0.345555062,0.976181655,0.747535165,10.64972701
2010,FSM,Oceania,2,3023.692017,0.909266359,0.995826721,0.79640979,8.014233886
2010,GAB,Africa,64,9723.287602,0.454549991,0.966,0.956229583,9.182279071
2010,GBR,Europe,145,42531.4437,0.12728723,0.962098841,0.690013155,10.65799893
2010,GEO,Europe,120,3989.192438,0.275699519,0.74959828,0.287853708,8.291344093
2010,GHA,Africa,16,1781.424783,0.635472868,0.880986412,0.7961798,7.485168763
2010,GIN,Africa,40,679.3024106,0.521582999,0.75983377,0.986108807,6.521066405
2010,GMB,Africa,32,594.7136904,0.55890093,0.839396643,0.998268115,6.388080097
2010,GNB,Africa,24,614.0377015,0.602297241,0.923411847,1,6.420056329
2010,GNQ,Africa,81,19927.72566,0.408156022,0.706411999,0.757617105,9.89986729
2010,GRC,Europe,79,23742.50675,0.413243596,0.743281974,0.678181222,10.07502225
2010,GRD,North America,49,7777.06208,0.500578354,0.76626075,0.927868844,8.958933921
2010,GTM,North America,77,3290.712894,0.416361127,0.848875948,0.914163396,8.098859505
2010,GUY,South America,46,3651.234665,0.506518939,0.568215055,0.716446457,8.202820654
2010,HND,North America,47,2122.263098,0.501765408,0.580280964,0.972297836,7.660238297
2010,HRV,Europe,117,13806.3068,0.282781684,0.852063951,0.930818401,9.532880781
2010,HTI,North America,11,762.0877229,0.699963225,0.956258069,0.874889464,6.636061671
2010,IDN,Asia,26,3509.594261,0.594090877,0.977082033,0.943884208,8.163255715
2010,IND,Asia,29,1459.612066,0.582425245,0.953893125,0.94359212,7.285925971
2010,IRL,Europe,147,51379.05087,0.102390556,0.911964351,0.892851857,10.8469858
2010,IRN,Asia,92,6734.269928,0.368042494,0.803103418,0.964576909,8.814964683
2010,ISL,Europe,144,48043.22243,0.151805576,0.818723348,0.964727465,10.77985635
2010,ISR,Asia,121,34196.36079,0.274817835,0.63956048,0.330033739,10.43987451
2010,ITA,Europe,125,35953.02463,0.255898034,0.652366841,0.451022645,10.48996849
2010,JAM,North America,34,4961.059568,0.546889343,0.818576558,0.443817408,8.50937462
2010,JOR,Asia,42,3883.415103,0.517966676,0.547206076,1,8.264470227
2010,JPN,Asia,137,43968.60198,0.203742323,0.970061038,0.888631842,10.69123107
2010,KEN,Africa,41,1134.80813,0.518308334,0.874897348,0.72854486,7.034218867
2010,KHM,Asia,114,945.3444561,0.293324132,0.612358647,1,6.851549365
2010,KIR,Oceania,1,1674.795809,0.999999999,0.723717458,1,7.423446532
2010,KNA,North America,30,15781.13762,0.564704777,0.74010252,0.866048256,9.666570684
2010,KOR,Asia,129,24845.38173,0.240988697,0.970198772,0.915043187,10.12042717
2010,KWT,Asia,97,45885.28051,0.351118519,0.828711005,0.748413825,10.73389966
2010,LBN,Asia,39,8803.933978,0.526767923,0.884222437,0.70961009,9.082953944
2010,LBR,Africa,66,635.5063189,0.451286962,0.856470229,0.860079154,6.454422034
2010,LBY,Africa,59,9627.126438,0.47780711,0.614454384,0.928225038,9.172340063
2010,LCA,North America,89,8292.047031,0.393483814,0.872252182,0.810823157,9.023052145
2010,LKA,Asia,35,3360.502671,0.528850589,0.934185098,0.980014394,8.119845846
2010,LTU,Europe,119,14584.53897,0.27658499,0.873439541,0.91439574,9.587717272
2010,LVA,Europe,110,13920.07312,0.302593139,0.960357315,0.957191182,9.541087187
2010,MAR,Africa,83,3010.17624,0.400028173,0.916011288,0.932237876,8.009753908
2010,MDG,Africa,19,445.1573526,0.614579906,0.974613237,0.427863408,6.098427821
2010,MDV,Asia,4,7863.485613,0.867723508,0.741447146,0.842576686,8.969985249
2010,MEX,North America,111,9970.496508,0.340467051,0.926517178,0.822243581,9.207385662
2010,MLT,Europe,113,23094.47703,0.295083491,0.892253713,0.151219148,10.04734878
2010,MMR,Asia,68,1156.321058,0.446662532,0.936799092,0.999744451,7.052998742
2010,MOZ,Africa,7,548.2161831,0.809247649,0.940652172,0.883778769,6.306669704
2010,MRT,Africa,63,1346.890345,0.456020801,0.741346858,0.755945329,7.205553766
2010,MUS,Africa,84,9255.914379,0.398363489,0.775267045,0.619613961,9.133018018
2010,MYS,Asia,106,10464.40073,0.322866129,0.9627391,0.99009891,9.255734369
2010,NAM,Africa,143,5484.942592,0.156395105,0.827764983,1,8.609761906
2010,NGA,Africa,15,2755.031825,0.647307005,0.970987692,0.919717896,7.921184273
2010,NIC,North America,76,1764.831333,0.42159378,0.876687413,0.801729249,7.475810403
2010,NLD,Europe,138,52039.32454,0.176120438,0.942087702,0.796697235,10.85975495
2010,NOR,Europe,116,98081.76593,0.28470084,0.939701749,0.988188398,11.49355676
2010,OMN,Asia,74,20819.64763,0.493023399,0.917250372,0.754071467,9.943652417
2010,PAK,Asia,60,1223.397715,0.475455416,0.925820765,0.884398016,7.109387279
2010,PAN,North America,118,10563.7194,0.276858295,0.798976372,0.677038922,9.265180711
2010,PER,South America,107,6051.402761,0.322511633,0.770916312,0.706462746,8.708045386
2010,PHL,Asia,88,2533.41269,0.393650591,0.747600332,0.945003854,7.837322562
2010,PNG,Oceania,93,2623.638558,0.367819471,0.771013449,0.69394202,7.872317396
2010,POL,Europe,131,13551.4913,0.235972868,0.959727614,0.536734477,9.51425188
2010,PRT,Europe,108,22001.70239,0.311161852,0.95694761,0.657992994,9.998875111
2010,QAT,Asia,95,83995.34221,0.364826164,0.741545709,0.946237934,11.33851663
2010,RUS,Europe,48,14118.75655,0.501432395,0.934675357,0.97669841,9.555259444
2010,SAU,Asia,82,23568.64369,0.403629959,0.94446882,0.919217521,10.06767245
2010,SDN,Africa,31,1833.757805,0.561655443,1,0.780578842,7.514122586
2010,SEN,Africa,23,1320.463968,0.60286265,0.807836181,0.892732556,7.185738445
2010,SGP,Asia,96,53573.83992,0.357804744,0.706760753,0.815071426,10.88881617
2010,SLB,Oceania,3,1797.975263,0.901230309,0.963338499,0.787886158,7.494416457
2010,SLE,Africa,9,565.0725944,0.752615175,0.911833547,1,6.336954209
2010,SLV,North America,71,3363.478294,0.439020018,0.755454622,0.567747226,8.120730924
2010,SOM,Africa,38,489.5581035,0.527489935,0.939604989,1,6.193503155
2010,STP,Africa,13,1451.787769,0.675062392,0.856776887,0.798631256,7.28055102
2010,SUR,South America,72,8980.324675,0.431840825,0.618683692,0.762704381,9.102791316
2010,SVN,Europe,132,23703.10519,0.222194887,0.864913502,0.725254212,10.07336134
2010,SWE,Europe,140,57717.09675,0.16346815,0.673817386,0.553276937,10.96330871
2010,SYC,Africa,28,12893.29335,0.585155228,0.873696605,0.858373468,9.46446256
2010,SYR,Asia,55,NA,0.487092341,0.790745267,0.79947415,NA
2010,TGO,Africa,51,583.2045634,0.496878553,0.620380587,0.795373295,6.368538005
2010,THA,Asia,73,5709.707722,0.429072042,0.699401507,0.685965244,8.649923114
2010,TON,Oceania,20,4113.830728,0.611863419,0.828693775,0.589046793,8.322109924
2010,TTO,North America,87,18913.13911,0.394045416,0.789481142,0.658670655,9.847612151
2010,TUN,Africa,98,4201.598042,0.348092428,0.912780975,0.923350877,8.343220218
2010,TUR,Asia,122,11680.74361,0.263301033,0.674530793,0.759580899,9.365696919
2010,TUV,Oceania,10,3412.491314,0.717797193,0.61181239,1,8.135197894
2010,TZA,Africa,50,842.3477863,0.497444379,0.925778002,0.852694776,6.736192977
2010,UKR,Europe,105,3504.938894,0.323169487,0.735785395,0.539584448,8.161928365
2010,URY,South America,141,14963.17665,0.15826322,0.656963827,0.747763603,9.613347572
2010,USA,North America,142,51618.6618,0.15728165,0.968902524,0.953951727,10.85163855
2010,VCT,North America,57,6401.055428,0.478559473,0.617685197,0.514024182,8.764218166
2010,VEN,South America,44,12994.28931,0.513516643,0.534636031,0.572447087,9.472265256
2010,VNM,Asia,43,1686.381182,0.514346424,0.805921648,0.999819169,7.4303402
2010,VUT,Oceania,5,3143.037831,0.818550262,0.975156585,0.411002681,8.052945073
2010,WSM,Oceania,6,4007.276431,0.810912605,0.664025553,0.593578808,8.295867095
2010,YEM,Asia,25,1461.407809,0.600418482,0.781436978,0.645401477,7.287155503
2010,ZAF,Africa,130,7194.055549,0.238938298,0.560786423,0.186320103,8.881010346
